luminance,s_frequency,col_dir_id,bkg_id,ge_sigma,area,N,log_cone_contrast,dataset,ge_lambda,stim_id,t_frequency,orientation,eccentricity,vis_field,var_log_cone_contrast,stimulus,sensitivity
2,1.41,23,21,1.5,7.06858347057703,14,-2.27060628571429,hdrvdp_csf,4.23,-1,0,0,0,180,0.0175305016494505,gabor,186.468847117043
2,2,23,21,1.5,7.06858347057703,14,-2.28750835714286,hdrvdp_csf,6,-1,0,0,0,180,0.0242681310907088,gabor,193.868994186696
2,2.83,23,21,1.5,7.06858347057703,15,-2.20880273333333,hdrvdp_csf,8.49,-1,0,0,0,180,0.0245558555160667,gabor,161.734523490622
2,4,23,21,1.5,7.06858347057703,13,-2.10526623076923,hdrvdp_csf,12,-1,0,0,0,180,0.0237256374166923,gabor,127.428400193778
2,8,23,21,0.15,0.0706858347057703,10,-0.9015122,hdrvdp_csf,2.4,-1,0,0,0,180,0.0392204189104,gabor,7.97098882009432
2,8,23,21,0.5,0.785398163397448,10,-1.2900107,hdrvdp_csf,8,-1,0,0,0,180,0.0332833176273445,gabor,19.4989263995911
2,8,23,21,1.5,7.06858347057703,13,-1.56250346153846,hdrvdp_csf,24,-1,0,0,0,180,0.0485124130186026,gabor,36.5177037882019
2,16,23,21,1.5,7.06858347057703,14,-0.733644571428571,hdrvdp_csf,48,-1,0,0,0,180,0.077555356891033,gabor,5.41557495880339
2,32,23,21,1.5,7.06858347057703,6,-0.488751666666667,hdrvdp_csf,96,-1,0,0,0,180,0.0565586249518666,gabor,3.08142546071848
20,0.125,23,22,1.5,7.06858347057703,13,-1.41761576923077,hdrvdp_csf,0.375,-1,0,0,0,180,0.011564419050359,gabor,26.1586766313833
20,0.25,23,22,1.5,7.06858347057703,12,-1.63654558333333,hdrvdp_csf,0.75,-1,0,0,0,180,0.0196570378333562,gabor,43.3057518855001
20,0.5,23,22,1.5,7.06858347057703,12,-1.99358641666667,hdrvdp_csf,1.5,-1,0,0,0,180,0.0204295384264469,gabor,98.5340688091912
20,1,23,22,0.15,0.0706858347057703,12,-1.48161416666667,hdrvdp_csf,0.3,-1,0,0,0,180,0.0121598937359697,gabor,30.3119702948356
20,1,23,22,0.5,0.785398163397448,12,-1.85340383333333,hdrvdp_csf,1,-1,0,0,0,180,0.0126392648930606,gabor,71.35161923588
20,1,23,22,1.5,7.06858347057703,14,-2.27639171428571,hdrvdp_csf,3,-1,0,0,0,180,0.0128706550006813,gabor,188.969500142412
20,1.41,23,22,1.5,7.06858347057703,13,-2.45093276923077,hdrvdp_csf,4.23,-1,0,0,0,180,0.0113305665341922,gabor,282.444270444092
20,2,23,22,1.5,7.06858347057703,15,-2.4747052,hdrvdp_csf,6,-1,0,0,0,180,0.0121795167800285,gabor,298.335682260564
20,2.83,23,22,1.5,7.06858347057703,15,-2.5120404,hdrvdp_csf,8.49,-1,0,0,0,180,0.0371845668964,gabor,325.117539855118
20,4,23,22,1.5,7.06858347057703,15,-2.37306973333333,hdrvdp_csf,12,-1,0,0,0,180,0.0301912326924953,gabor,236.085727836305
20,8,23,22,0.15,0.0706858347057703,12,-1.34886458333333,hdrvdp_csf,2.4,-1,0,0,0,180,0.0106067929889924,gabor,22.3287588482154
20,8,23,22,0.5,0.785398163397448,11,-1.80445654545454,hdrvdp_csf,8,-1,0,0,0,180,0.0328979254342728,gabor,63.7465294476115
20,8,23,22,1.5,7.06858347057703,13,-2.07774869230769,hdrvdp_csf,24,-1,0,0,0,180,0.0762665289828975,gabor,119.604822892971
20,16,23,22,1.5,7.06858347057703,13,-1.34484784615385,hdrvdp_csf,48,-1,0,0,0,180,0.0419293627684743,gabor,22.1231949392475
20,32,23,22,1.5,7.06858347057703,8,-1.041062,hdrvdp_csf,96,-1,0,0,0,180,0.0455239515485713,gabor,10.991627450089
150,0.125,23,23,1.5,7.06858347057703,13,-1.35308938461538,hdrvdp_csf,0.375,-1,0,0,0,180,0.0187599348674231,gabor,22.5470321768351
150,0.25,23,23,1.5,7.06858347057703,14,-1.57875464285714,hdrvdp_csf,0.75,-1,0,0,0,180,0.0145804415340934,gabor,37.9100749333495
150,0.5,23,23,1.5,7.06858347057703,13,-1.92664815384615,hdrvdp_csf,1.5,-1,0,0,0,180,0.0136563725778077,gabor,84.4594315003734
150,1,23,23,0.15,0.0706858347057703,12,-1.53003141666667,hdrvdp_csf,0.3,-1,0,0,0,180,0.0217978671373562,gabor,33.8868668859026
150,1,23,23,0.5,0.785398163397448,12,-1.88069991666667,hdrvdp_csf,1,-1,0,0,0,180,0.00548036144971974,gabor,75.980109772362
150,1,23,23,1.5,7.06858347057703,13,-2.27860053846154,hdrvdp_csf,3,-1,0,0,0,180,0.00919510317943592,gabor,189.93304831086
150,1.41,23,23,1.5,7.06858347057703,15,-2.400959,hdrvdp_csf,4.23,-1,0,0,0,180,0.0139415720974286,gabor,251.743925519801
150,2,23,23,1.5,7.06858347057703,17,-2.41247005882353,hdrvdp_csf,6,-1,0,0,0,180,0.0117756678549338,gabor,258.505661416997
150,2.83,23,23,1.5,7.06858347057703,18,-2.43948955555556,hdrvdp_csf,8.49,-1,0,0,0,180,0.0125086729648497,gabor,275.099344494254
150,4,23,23,1.5,7.06858347057703,15,-2.37429573333333,hdrvdp_csf,12,-1,0,0,0,180,0.0123198026059238,gabor,236.753132191614
150,8,23,23,0.15,0.0706858347057703,11,-1.59369172727273,hdrvdp_csf,2.4,-1,0,0,0,180,0.0222149196052181,gabor,39.2366325421539
150,8,23,23,0.5,0.785398163397448,10,-1.9820765,hdrvdp_csf,8,-1,0,0,0,180,0.00836606699561108,gabor,95.9569642672778
150,8,23,23,1.5,7.06858347057703,15,-2.248008,hdrvdp_csf,24,-1,0,0,0,180,0.0113216612571429,gabor,177.014156522974
150,16,23,23,1.5,7.06858347057703,15,-1.59094566666667,hdrvdp_csf,48,-1,0,0,0,180,0.0658885638578095,gabor,38.9893205207824
150,32,23,23,1.5,7.06858347057703,6,-0.7614195,hdrvdp_csf,96,-1,0,0,0,180,0.2134455264655,gabor,5.7732385114351
72,0.06,24,28,9.3,271.716348608981,20,-2.78841081498231,five_centres,1.116,-1,0,0,0,180,NaN,gabor,614.342859702139
72,0.12,24,28,9.3,271.716348608981,20,-2.98810280996621,five_centres,2.232,-1,0,0,0,180,NaN,gabor,972.977528217164
72,0.24,24,28,9.3,271.716348608981,20,-2.9997668894491,five_centres,4.464,-1,0,0,0,180,NaN,gabor,999.463387148681
72,0.48,24,28,9.3,271.716348608981,20,-2.93451525425205,five_centres,8.928,-1,0,0,0,180,NaN,gabor,860.033274350584
72,0.96,24,28,9.3,271.716348608981,20,-2.86973077288795,five_centres,17.856,-1,0,0,0,180,NaN,gabor,740.8508319034
72,1.92,24,28,9.3,271.716348608981,20,-2.57657115937543,five_centres,35.712,-1,0,0,0,180,NaN,gabor,377.199544288716
72,3.84,24,28,9.3,271.716348608981,20,-2.44432933909777,five_centres,71.424,-1,0,0,0,180,NaN,gabor,278.182201078896
72,0.06,25,28,9.3,271.716348608981,20,-2.44243608358071,five_centres,1.116,-1,0,0,0,180,NaN,gabor,276.972138097744
72,0.12,25,28,9.3,271.716348608981,20,-2.57422902867855,five_centres,2.232,-1,0,0,0,180,NaN,gabor,375.170799416291
72,0.24,25,28,9.3,271.716348608981,20,-2.81677938427133,five_centres,4.464,-1,0,0,0,180,NaN,gabor,655.812038018281
72,0.48,25,28,9.3,271.716348608981,20,-2.47167191898709,five_centres,8.928,-1,0,0,0,180,NaN,gabor,296.259249952917
72,0.96,25,28,9.3,271.716348608981,20,-2.4801751018275,five_centres,17.856,-1,0,0,0,180,NaN,gabor,302.116957074087
72,1.92,25,28,9.3,271.716348608981,20,-2.14006383731701,five_centres,35.712,-1,0,0,0,180,NaN,gabor,138.058718337875
72,3.84,25,28,9.3,271.716348608981,20,-1.98134579237877,five_centres,71.424,-1,0,0,0,180,NaN,gabor,95.7956508382188
72,0.06,26,28,9.3,271.716348608981,20,-2.21720447092648,five_centres,1.116,-1,0,0,0,180,NaN,gabor,164.893854837244
72,0.12,26,28,9.3,271.716348608981,20,-2.46634260546045,five_centres,2.232,-1,0,0,0,180,NaN,gabor,292.646008811526
72,0.24,26,28,9.3,271.716348608981,20,-2.48460085654151,five_centres,4.464,-1,0,0,0,180,NaN,gabor,305.211474179902
72,0.48,26,28,9.3,271.716348608981,20,-2.20645509702873,five_centres,8.928,-1,0,0,0,180,NaN,gabor,160.862604875837
72,0.96,26,28,9.3,271.716348608981,20,-2.11430906693189,five_centres,17.856,-1,0,0,0,180,NaN,gabor,130.10951768106
72,1.92,26,28,9.3,271.716348608981,20,-1.86916261402841,five_centres,35.712,-1,0,0,0,180,NaN,gabor,73.9882259264983
72,3.84,26,28,9.3,271.716348608981,20,-1.70295865282629,five_centres,71.424,-1,0,0,0,180,NaN,gabor,50.4613253377053
72,0.06,27,28,9.3,271.716348608981,20,-1.82442394514238,five_centres,1.116,-1,0,0,0,180,NaN,gabor,66.7458003626845
72,0.12,27,28,9.3,271.716348608981,20,-2.27774163110883,five_centres,2.232,-1,0,0,0,180,NaN,gabor,189.557787541335
72,0.24,27,28,9.3,271.716348608981,20,-2.32732491612003,five_centres,4.464,-1,0,0,0,180,NaN,gabor,212.483355536903
72,0.48,27,28,9.3,271.716348608981,20,-2.07861807264988,five_centres,8.928,-1,0,0,0,180,NaN,gabor,119.844490290313
72,0.96,27,28,9.3,271.716348608981,20,-1.96829903415522,five_centres,17.856,-1,0,0,0,180,NaN,gabor,92.9606248324412
72,1.92,27,28,9.3,271.716348608981,20,-1.61823030534771,five_centres,35.712,-1,0,0,0,180,NaN,gabor,41.5174150148468
72,3.84,27,28,9.3,271.716348608981,20,-1.45022903536529,five_centres,71.424,-1,0,0,0,180,NaN,gabor,28.198696635009
72,0.06,28,28,9.3,271.716348608981,20,-2.19928752917228,five_centres,1.116,-1,0,0,0,180,NaN,gabor,158.229526758339
72,0.12,28,28,9.3,271.716348608981,20,-2.36086383464266,five_centres,2.232,-1,0,0,0,180,NaN,gabor,229.542884414188
72,0.24,28,28,9.3,271.716348608981,20,-2.43356285158412,five_centres,4.464,-1,0,0,0,180,NaN,gabor,271.370635435862
72,0.48,28,28,9.3,271.716348608981,20,-2.21925161378356,five_centres,8.928,-1,0,0,0,180,NaN,gabor,165.672953185282
72,0.96,28,28,9.3,271.716348608981,20,-2.10973041964203,five_centres,17.856,-1,0,0,0,180,NaN,gabor,128.745014247633
72,1.92,28,28,9.3,271.716348608981,20,-1.81525846599735,five_centres,35.712,-1,0,0,0,180,NaN,gabor,65.3519372423195
72,3.84,28,28,9.3,271.716348608981,20,-1.61206211362218,five_centres,71.424,-1,0,0,0,180,NaN,gabor,40.9319197153334
72,0.06,29,28,9.3,271.716348608981,20,-2.60321175529992,five_centres,1.116,-1,0,0,0,180,NaN,gabor,401.062221722771
72,0.12,29,28,9.3,271.716348608981,20,-2.65146714376431,five_centres,2.232,-1,0,0,0,180,NaN,gabor,448.195140833938
72,0.24,29,28,9.3,271.716348608981,20,-2.83053537213817,five_centres,4.464,-1,0,0,0,180,NaN,gabor,676.91692376965
72,0.48,29,28,9.3,271.716348608981,20,-2.66328692830662,five_centres,8.928,-1,0,0,0,180,NaN,gabor,460.560754912423
72,0.96,29,28,9.3,271.716348608981,20,-2.60004568354183,five_centres,17.856,-1,0,0,0,180,NaN,gabor,398.149049745877
72,1.92,29,28,9.3,271.716348608981,20,-2.2234605306817,five_centres,35.712,-1,0,0,0,180,NaN,gabor,167.286359719728
72,3.84,29,28,9.3,271.716348608981,20,-2.13775055128593,five_centres,71.424,-1,0,0,0,180,NaN,gabor,137.32529836664
24,0.06,24,26,9.3,271.716348608981,20,-2.6565506210057,five_centres,1.116,-1,0,0,0,180,NaN,gabor,453.472151037645
24,0.12,24,26,9.3,271.716348608981,20,-2.89031154789434,five_centres,2.232,-1,0,0,0,180,NaN,gabor,776.80416933988
24,0.24,24,26,9.3,271.716348608981,20,-3.05560337083527,five_centres,4.464,-1,0,0,0,180,NaN,gabor,1136.58879650335
24,0.48,24,26,9.3,271.716348608981,20,-2.98918787891039,five_centres,8.928,-1,0,0,0,180,NaN,gabor,975.411516480794
24,0.96,24,26,9.3,271.716348608981,20,-2.74724835602881,five_centres,17.856,-1,0,0,0,180,NaN,gabor,558.789653333493
24,1.92,24,26,9.3,271.716348608981,20,-2.5552235412209,five_centres,35.712,-1,0,0,0,180,NaN,gabor,359.106727460609
24,3.84,24,26,9.3,271.716348608981,20,-2.4128153953678,five_centres,71.424,-1,0,0,0,180,NaN,gabor,258.711298278079
24,0.06,25,26,9.3,271.716348608981,20,-2.10096143441412,five_centres,1.116,-1,0,0,0,180,NaN,gabor,126.171548859518
24,0.12,25,26,9.3,271.716348608981,20,-2.31669837260025,five_centres,2.232,-1,0,0,0,180,NaN,gabor,207.347294311756
24,0.24,25,26,9.3,271.716348608981,20,-2.46904721392479,five_centres,4.464,-1,0,0,0,180,NaN,gabor,294.474175128638
24,0.48,25,26,9.3,271.716348608981,20,-2.47442321489999,five_centres,8.928,-1,0,0,0,180,NaN,gabor,298.142037360018
24,0.96,25,26,9.3,271.716348608981,20,-2.14213918115182,five_centres,17.856,-1,0,0,0,180,NaN,gabor,138.720032267166
24,1.92,25,26,9.3,271.716348608981,20,-2.07342010500503,five_centres,35.712,-1,0,0,0,180,NaN,gabor,118.418649805961
24,3.84,25,26,9.3,271.716348608981,20,-1.90720341370839,five_centres,71.424,-1,0,0,0,180,NaN,gabor,80.7613209429789
24,0.06,26,26,9.3,271.716348608981,20,-1.96212716707398,five_centres,1.116,-1,0,0,0,180,NaN,gabor,91.6488810682455
24,0.12,26,26,9.3,271.716348608981,20,-2.25652194925691,five_centres,2.232,-1,0,0,0,180,NaN,gabor,180.518596898233
24,0.24,26,26,9.3,271.716348608981,20,-2.3422837678667,five_centres,4.464,-1,0,0,0,180,NaN,gabor,219.929642294743
24,0.48,26,26,9.3,271.716348608981,20,-2.31051561663509,five_centres,8.928,-1,0,0,0,180,NaN,gabor,204.416343999999
24,0.96,26,26,9.3,271.716348608981,20,-2.19002312790451,five_centres,17.856,-1,0,0,0,180,NaN,gabor,154.889910173964
24,1.92,26,26,9.3,271.716348608981,20,-1.80896141525689,five_centres,35.712,-1,0,0,0,180,NaN,gabor,64.4112037061729
24,3.84,26,26,9.3,271.716348608981,20,-1.73033417388559,five_centres,71.424,-1,0,0,0,180,NaN,gabor,53.7445181923212
24,0.06,27,26,9.3,271.716348608981,20,-1.87062361872393,five_centres,1.116,-1,0,0,0,180,NaN,gabor,74.2375479377171
24,0.12,27,26,9.3,271.716348608981,20,-2.07162716321092,five_centres,2.232,-1,0,0,0,180,NaN,gabor,117.930777886432
24,0.24,27,26,9.3,271.716348608981,20,-2.24868789281377,five_centres,4.464,-1,0,0,0,180,NaN,gabor,177.291491170989
24,0.48,27,26,9.3,271.716348608981,20,-2.08270715270643,five_centres,8.928,-1,0,0,0,180,NaN,gabor,120.978209535276
24,0.96,27,26,9.3,271.716348608981,20,-1.86104545807812,five_centres,17.856,-1,0,0,0,180,NaN,gabor,72.618196371714
24,1.92,27,26,9.3,271.716348608981,20,-1.55892918593018,five_centres,35.712,-1,0,0,0,180,NaN,gabor,36.218393754712
24,3.84,27,26,9.3,271.716348608981,20,-1.33293550436306,five_centres,71.424,-1,0,0,0,180,NaN,gabor,21.5246205596777
24,0.06,28,26,9.3,271.716348608981,20,-1.92933658475802,five_centres,1.116,-1,0,0,0,180,NaN,gabor,84.983885777684
24,0.12,28,26,9.3,271.716348608981,20,-2.09031116803827,five_centres,2.232,-1,0,0,0,180,NaN,gabor,123.115056303474
24,0.24,28,26,9.3,271.716348608981,20,-2.21100858553416,five_centres,4.464,-1,0,0,0,180,NaN,gabor,162.558089141627
24,0.48,28,26,9.3,271.716348608981,20,-2.19248070619629,five_centres,8.928,-1,0,0,0,180,NaN,gabor,155.76888319948
24,0.96,28,26,9.3,271.716348608981,20,-1.86877495589216,five_centres,17.856,-1,0,0,0,180,NaN,gabor,73.9222123304146
24,1.92,28,26,9.3,271.716348608981,20,-1.74826919928405,five_centres,35.712,-1,0,0,0,180,NaN,gabor,56.0104677185183
24,3.84,28,26,9.3,271.716348608981,20,-1.54711631619937,five_centres,71.424,-1,0,0,0,180,NaN,gabor,35.2465258448599
24,0.06,29,26,9.3,271.716348608981,20,-2.2498526078477,five_centres,1.116,-1,0,0,0,180,NaN,gabor,177.767599468667
24,0.12,29,26,9.3,271.716348608981,20,-2.59899860853232,five_centres,2.232,-1,0,0,0,180,NaN,gabor,397.190276880583
24,0.24,29,26,9.3,271.716348608981,20,-2.58298543180943,five_centres,4.464,-1,0,0,0,180,NaN,gabor,382.811901868199
24,0.48,29,26,9.3,271.716348608981,20,-2.5944599301653,five_centres,8.928,-1,0,0,0,180,NaN,gabor,393.060977776153
24,0.96,29,26,9.3,271.716348608981,20,-2.51093655083751,five_centres,17.856,-1,0,0,0,180,NaN,gabor,324.292235734472
24,1.92,29,26,9.3,271.716348608981,20,-2.09944887533598,five_centres,35.712,-1,0,0,0,180,NaN,gabor,125.732883430165
24,3.84,29,26,9.3,271.716348608981,20,-2.04398684759269,five_centres,71.424,-1,0,0,0,180,NaN,gabor,110.659027089619
14.1,0.06,24,25,9.3,271.716348608981,20,-2.56562713226195,five_centres,1.116,-1,0,0,0,180,NaN,gabor,367.81304858276
14.1,0.12,24,25,9.3,271.716348608981,20,-2.5950077651394,five_centres,2.232,-1,0,0,0,180,NaN,gabor,393.557112152407
14.1,0.24,24,25,9.3,271.716348608981,20,-2.60292386898985,five_centres,4.464,-1,0,0,0,180,NaN,gabor,400.796452600534
14.1,0.48,24,25,9.3,271.716348608981,20,-2.57925149592108,five_centres,8.928,-1,0,0,0,180,NaN,gabor,379.534706389345
14.1,0.96,24,25,9.3,271.716348608981,20,-2.56947639031243,five_centres,17.856,-1,0,0,0,180,NaN,gabor,371.087555395029
14.1,1.92,24,25,9.3,271.716348608981,20,-2.48323664113222,five_centres,35.712,-1,0,0,0,180,NaN,gabor,304.254241390184
14.1,3.84,24,25,9.3,271.716348608981,20,-2.29277605858124,five_centres,71.424,-1,0,0,0,180,NaN,gabor,196.23481425237
14.1,0.06,25,25,9.3,271.716348608981,20,-1.96518381624928,five_centres,1.116,-1,0,0,0,180,NaN,gabor,92.2961990516525
14.1,0.12,25,25,9.3,271.716348608981,20,-2.06185968988662,five_centres,2.232,-1,0,0,0,180,NaN,gabor,115.308066497581
14.1,0.24,25,25,9.3,271.716348608981,20,-2.18694023330837,five_centres,4.464,-1,0,0,0,180,NaN,gabor,153.794297726666
14.1,0.48,25,25,9.3,271.716348608981,20,-2.26231491847202,five_centres,8.928,-1,0,0,0,180,NaN,gabor,182.942630093043
14.1,0.96,25,25,9.3,271.716348608981,20,-2.08794282467101,five_centres,17.856,-1,0,0,0,180,NaN,gabor,122.445498785611
14.1,1.92,25,25,9.3,271.716348608981,20,-1.88317034988291,five_centres,35.712,-1,0,0,0,180,NaN,gabor,76.413545318988
14.1,3.84,25,25,9.3,271.716348608981,20,-1.65894910013418,five_centres,71.424,-1,0,0,0,180,NaN,gabor,45.5983470976514
14.1,0.06,26,25,9.3,271.716348608981,20,-1.80104021949265,five_centres,1.116,-1,0,0,0,180,NaN,gabor,63.2470420993542
14.1,0.12,26,25,9.3,271.716348608981,20,-1.9788994007065,five_centres,2.232,-1,0,0,0,180,NaN,gabor,95.2575485372513
14.1,0.24,26,25,9.3,271.716348608981,20,-2.15848909226085,five_centres,4.464,-1,0,0,0,180,NaN,gabor,144.041983221106
14.1,0.48,26,25,9.3,271.716348608981,20,-2.03330179466378,five_centres,8.928,-1,0,0,0,180,NaN,gabor,107.969675139469
14.1,0.96,26,25,9.3,271.716348608981,20,-1.80703156839097,five_centres,17.856,-1,0,0,0,180,NaN,gabor,64.1256187102107
14.1,1.92,26,25,9.3,271.716348608981,20,-1.59747083894778,five_centres,35.712,-1,0,0,0,180,NaN,gabor,39.5795487937157
14.1,3.84,26,25,9.3,271.716348608981,20,-1.22166052293305,five_centres,71.424,-1,0,0,0,180,NaN,gabor,16.6594447658763
14.1,0.06,27,25,9.3,271.716348608981,20,-1.88978480533148,five_centres,1.116,-1,0,0,0,180,NaN,gabor,77.5862578327612
14.1,0.12,27,25,9.3,271.716348608981,20,-2.09563715401045,five_centres,2.232,-1,0,0,0,180,NaN,gabor,124.634178080237
14.1,0.24,27,25,9.3,271.716348608981,20,-2.08239137892611,five_centres,4.464,-1,0,0,0,180,NaN,gabor,120.890278734058
14.1,0.48,27,25,9.3,271.716348608981,20,-2.08239137892611,five_centres,8.928,-1,0,0,0,180,NaN,gabor,120.890278734058
14.1,0.96,27,25,9.3,271.716348608981,20,-1.80248723464571,five_centres,17.856,-1,0,0,0,180,NaN,gabor,63.4581248260953
14.1,1.92,27,25,9.3,271.716348608981,20,-1.4562852742407,five_centres,35.712,-1,0,0,0,180,NaN,gabor,28.5946822039732
14.1,3.84,27,25,9.3,271.716348608981,20,-1.25709573312645,five_centres,71.424,-1,0,0,0,180,NaN,gabor,18.0757253194504
14.1,0.06,28,25,9.3,271.716348608981,20,-2.09035340698981,five_centres,1.116,-1,0,0,0,180,NaN,gabor,123.127030905977
14.1,0.12,28,25,9.3,271.716348608981,20,-2.16867702752501,five_centres,2.232,-1,0,0,0,180,NaN,gabor,147.460950019451
14.1,0.24,28,25,9.3,271.716348608981,20,-2.26493398263255,five_centres,4.464,-1,0,0,0,180,NaN,gabor,184.049220586768
14.1,0.48,28,25,9.3,271.716348608981,20,-2.18285597427788,five_centres,8.928,-1,0,0,0,180,NaN,gabor,152.354741372376
14.1,0.96,28,25,9.3,271.716348608981,20,-2.02550280324636,five_centres,17.856,-1,0,0,0,180,NaN,gabor,106.048078344964
14.1,1.92,28,25,9.3,271.716348608981,20,-1.86020887486043,five_centres,35.712,-1,0,0,0,180,NaN,gabor,72.47844629001
14.1,3.84,28,25,9.3,271.716348608981,20,-1.58698522984334,five_centres,71.424,-1,0,0,0,180,NaN,gabor,38.6353837113367
14.1,0.06,29,25,9.3,271.716348608981,20,-2.48867666257213,five_centres,1.116,-1,0,0,0,180,NaN,gabor,308.089333429323
14.1,0.12,29,25,9.3,271.716348608981,20,-2.47168168720343,five_centres,2.232,-1,0,0,0,180,NaN,gabor,296.265913535146
14.1,0.24,29,25,9.3,271.716348608981,20,-2.48632794553161,five_centres,4.464,-1,0,0,0,180,NaN,gabor,306.427646435119
14.1,0.48,29,25,9.3,271.716348608981,20,-2.34308197581859,five_centres,8.928,-1,0,0,0,180,NaN,gabor,220.334231854354
14.1,0.96,29,25,9.3,271.716348608981,20,-2.30757796650965,five_centres,17.856,-1,0,0,0,180,NaN,gabor,203.038299068063
14.1,1.92,29,25,9.3,271.716348608981,20,-2.16858316481793,five_centres,35.712,-1,0,0,0,180,NaN,gabor,147.429083189623
14.1,3.84,29,25,9.3,271.716348608981,20,-2.02043032500587,five_centres,71.424,-1,0,0,0,180,NaN,gabor,104.816661999205
8.8,0.06,24,24,9.3,271.716348608981,20,-2.83232515194078,five_centres,1.116,-1,0,0,0,180,NaN,gabor,679.71233599971
8.8,0.12,24,24,9.3,271.716348608981,20,-2.88305042941333,five_centres,2.232,-1,0,0,0,180,NaN,gabor,763.924483822706
8.8,0.24,24,24,9.3,271.716348608981,20,-2.92625538159839,five_centres,4.464,-1,0,0,0,180,NaN,gabor,843.830816368067
8.8,0.48,24,24,9.3,271.716348608981,20,-2.88190090546344,five_centres,8.928,-1,0,0,0,180,NaN,gabor,761.905143548792
8.8,0.96,24,24,9.3,271.716348608981,20,-2.84622376145734,five_centres,17.856,-1,0,0,0,180,NaN,gabor,701.816802211085
8.8,1.92,24,24,9.3,271.716348608981,20,-2.74579717472645,five_centres,35.712,-1,0,0,0,180,NaN,gabor,556.925591432027
8.8,3.84,24,24,9.3,271.716348608981,20,-2.44856704616006,five_centres,71.424,-1,0,0,0,180,NaN,gabor,280.909900656331
8.8,0.06,25,24,9.3,271.716348608981,20,-2.73911562678625,five_centres,1.116,-1,0,0,0,180,NaN,gabor,548.422957895771
8.8,0.12,25,24,9.3,271.716348608981,20,-2.82081903109009,five_centres,2.232,-1,0,0,0,180,NaN,gabor,661.940618009698
8.8,0.24,25,24,9.3,271.716348608981,20,-2.82480678294388,five_centres,4.464,-1,0,0,0,180,NaN,gabor,668.046638354231
8.8,0.48,25,24,9.3,271.716348608981,20,-2.75904872784187,five_centres,8.928,-1,0,0,0,180,NaN,gabor,574.180881689575
8.8,0.96,25,24,9.3,271.716348608981,20,-2.70293295776061,five_centres,17.856,-1,0,0,0,180,NaN,gabor,504.583398779155
8.8,1.92,25,24,9.3,271.716348608981,20,-2.51840275067354,five_centres,35.712,-1,0,0,0,180,NaN,gabor,329.915523354964
8.8,3.84,25,24,9.3,271.716348608981,20,-2.10767646454235,five_centres,71.424,-1,0,0,0,180,NaN,gabor,128.137564325052
8.8,0.06,26,24,9.3,271.716348608981,20,-2.42437989051491,five_centres,1.116,-1,0,0,0,180,NaN,gabor,265.692864161272
8.8,0.12,26,24,9.3,271.716348608981,20,-2.5982378016658,five_centres,2.232,-1,0,0,0,180,NaN,gabor,396.495079106461
8.8,0.24,26,24,9.3,271.716348608981,20,-2.66175008724451,five_centres,4.464,-1,0,0,0,180,NaN,gabor,458.933845473659
8.8,0.48,26,24,9.3,271.716348608981,20,-2.6627826340156,five_centres,8.928,-1,0,0,0,180,NaN,gabor,460.026271113074
8.8,0.96,26,24,9.3,271.716348608981,20,-2.4636033153553,five_centres,17.856,-1,0,0,0,180,NaN,gabor,290.80596824516
8.8,1.92,26,24,9.3,271.716348608981,20,-2.18264057393937,five_centres,35.712,-1,0,0,0,180,NaN,gabor,152.279195568172
8.8,3.84,26,24,9.3,271.716348608981,20,-1.77817821370886,five_centres,71.424,-1,0,0,0,180,NaN,gabor,60.0037252366822
8.8,0.06,27,24,9.3,271.716348608981,20,-2.04016325243048,five_centres,1.116,-1,0,0,0,180,NaN,gabor,109.689044263943
8.8,0.12,27,24,9.3,271.716348608981,20,-2.36041017956564,five_centres,2.232,-1,0,0,0,180,NaN,gabor,229.303233830472
8.8,0.24,27,24,9.3,271.716348608981,20,-2.33963075725041,five_centres,4.464,-1,0,0,0,180,NaN,gabor,218.590235140287
8.8,0.48,27,24,9.3,271.716348608981,20,-2.44772946596185,five_centres,8.928,-1,0,0,0,180,NaN,gabor,280.368659998255
8.8,0.96,27,24,9.3,271.716348608981,20,-2.35099948075074,five_centres,17.856,-1,0,0,0,180,NaN,gabor,224.387924096412
8.8,1.92,27,24,9.3,271.716348608981,20,-2.01020257254872,five_centres,35.712,-1,0,0,0,180,NaN,gabor,102.377040894196
8.8,3.84,27,24,9.3,271.716348608981,20,-1.54383380538591,five_centres,71.424,-1,0,0,0,180,NaN,gabor,34.9811276597403
8.8,0.06,28,24,9.3,271.716348608981,20,-2.4152592499989,five_centres,1.116,-1,0,0,0,180,NaN,gabor,260.171217925833
8.8,0.12,28,24,9.3,271.716348608981,20,-2.46865591223367,five_centres,2.232,-1,0,0,0,180,NaN,gabor,294.208971787429
8.8,0.24,28,24,9.3,271.716348608981,20,-2.52137075598878,five_centres,4.464,-1,0,0,0,180,NaN,gabor,332.177915902587
8.8,0.48,28,24,9.3,271.716348608981,20,-2.59774385464284,five_centres,8.928,-1,0,0,0,180,NaN,gabor,396.044379776392
8.8,0.96,28,24,9.3,271.716348608981,20,-2.58137968929601,five_centres,17.856,-1,0,0,0,180,NaN,gabor,381.399122309705
8.8,1.92,28,24,9.3,271.716348608981,20,-2.31192936686676,five_centres,35.712,-1,0,0,0,180,NaN,gabor,205.082860739744
